asn,confidence,country,created_ts,created_by,extended_source,feed_id,id,import_session_id,import_source,ip,is_public,itype,latitude,longitude,meta,modified_ts,expiration_ts,org,owner_organization_id,rdns,retina_confidence,source_created,source_modified,source_reported_confidence,status,tags,threat_type,trusted_circle_ids,type,update_id,subtype,value
,90,,2022-03-21T12:09:44.870Z,,,4565,58550764544,,,,False,apt_md5,,,"{""detail2"": ""imported by user 4508"", ""severity"": ""very-high""}",2022-03-21T12:10:21.471Z,9999-12-31T00:00:00.000Z,,760,,-1,2022-03-21T11:22:53.000Z,2022-03-21T11:24:43.000Z,90,active,"[""Actor/PRIMITIVEBEAR"", ""ata_mitre_collection"", ""KillChain/ActionOnObjectives"", ""KillChain/Delivery"", ""KillChain/Installation"", ""KillChain/Reconnaissance"", ""MaliciousConfidence/High"", ""Malware/Pteranodon"", ""Malware/Vulcanops"", ""ThreatType/DeploymentFramework"", ""ThreatType/Downloader"", ""ThreatType/Dropper"", ""ThreatType/InformationStealer"", ""ThreatType/MaliciousScript"", ""ThreatType/Modular"", ""ThreatType/Targeted""]",apt,[308],md5,14032102136,SHA1,0bc9c6d82bedfcc3e0964560c496c759d406f612
,90,,2022-03-21T12:09:44.849Z,,,4565,58550764543,,,,False,apt_md5,,,"{""detail2"": ""imported by user 4508"", ""severity"": ""very-high""}",2022-03-21T12:10:21.534Z,9999-12-31T00:00:00.000Z,,760,,-1,2022-03-21T11:21:51.000Z,2022-03-21T11:24:43.000Z,90,active,"[""Actor/PRIMITIVEBEAR"", ""ata_mitre_collection"", ""KillChain/ActionOnObjectives"", ""KillChain/Delivery"", ""KillChain/Installation"", ""KillChain/Reconnaissance"", ""MaliciousConfidence/High"", ""Malware/Pteranodon"", ""Malware/Vulcanops"", ""ThreatType/DeploymentFramework"", ""ThreatType/Downloader"", ""ThreatType/Dropper"", ""ThreatType/InformationStealer"", ""ThreatType/MaliciousScript"", ""ThreatType/Modular"", ""ThreatType/Targeted""]",apt,[308],md5,14032102154,SHA1,c8eb8720e4a554ec180f36eb69b3a80efc50da2d
,90,,2022-03-21T12:09:44.805Z,,,4565,58550764542,,,,False,apt_md5,,,"{""detail2"": ""imported by user 4508"", ""severity"": ""very-high""}",2022-03-21T12:10:21.499Z,9999-12-31T00:00:00.000Z,,760,,-1,2022-03-21T11:21:51.000Z,2022-03-21T11:24:43.000Z,90,active,"[""Actor/PRIMITIVEBEAR"", ""ata_mitre_collection"", ""KillChain/ActionOnObjectives"", ""KillChain/Delivery"", ""KillChain/Installation"", ""KillChain/Reconnaissance"", ""MaliciousConfidence/High"", ""Malware/Pteranodon"", ""Malware/Vulcanops"", ""ThreatType/DeploymentFramework"", ""ThreatType/Downloader"", ""ThreatType/Dropper"", ""ThreatType/InformationStealer"", ""ThreatType/MaliciousScript"", ""ThreatType/Modular"", ""ThreatType/Targeted""]",apt,[308],md5,14032102145,SHA256,a56f7b2a750bd23e493a542e2b7a006e50c0e41dadd97d331c35b6cf9c2fbf68
,90,,2022-03-21T12:09:44.732Z,,,4565,58550764540,,,,False,apt_md5,,,"{""detail2"": ""imported by user 4508"", ""severity"": ""very-high""}",2022-03-21T12:10:21.667Z,9999-12-31T00:00:00.000Z,,760,,-1,2022-03-21T11:21:51.000Z,2022-03-21T11:24:43.000Z,90,active,"[""Actor/PRIMITIVEBEAR"", ""ata_mitre_collection"", ""KillChain/ActionOnObjectives"", ""KillChain/Delivery"", ""KillChain/Installation"", ""KillChain/Reconnaissance"", ""MaliciousConfidence/High"", ""Malware/Pteranodon"", ""Malware/Vulcanops"", ""ThreatType/DeploymentFramework"", ""ThreatType/Downloader"", ""ThreatType/Dropper"", ""ThreatType/InformationStealer"", ""ThreatType/MaliciousScript"", ""ThreatType/Modular"", ""ThreatType/Targeted""]",apt,[308],md5,14032102195,MD5,c651cf56a5cc4b052167c714b8e1faa6
,90,,2022-03-21T12:09:44.691Z,,,4565,58550764538,,,,False,apt_md5,,,"{""detail2"": ""imported by user 4508"", ""severity"": ""very-high""}",2022-03-21T12:10:21.509Z,9999-12-31T00:00:00.000Z,,760,,-1,2022-03-21T11:22:53.000Z,2022-03-21T11:24:43.000Z,90,active,"[""Actor/PRIMITIVEBEAR"", ""ata_mitre_collection"", ""KillChain/ActionOnObjectives"", ""KillChain/Delivery"", ""KillChain/Installation"", ""KillChain/Reconnaissance"", ""MaliciousConfidence/High"", ""Malware/Pteranodon"", ""Malware/Vulcanops"", ""ThreatType/DeploymentFramework"", ""ThreatType/Downloader"", ""ThreatType/Dropper"", ""ThreatType/InformationStealer"", ""ThreatType/MaliciousScript"", ""ThreatType/Modular"", ""ThreatType/Targeted""]",apt,[308],md5,14032102147,MD5,c775028a37a972f04909ef626c71fbb3
,90,,2022-03-21T12:09:32.169Z,,,4565,58550764316,,,,False,apt_md5,,,"{""detail2"": ""imported by user 4508"", ""severity"": ""very-high""}",2022-03-21T12:09:32.169Z,9999-12-31T00:00:00.000Z,,760,,-1,2022-03-21T11:19:40.000Z,2022-03-21T11:21:16.000Z,90,active,"[""Actor/FANCYBEAR"", ""MaliciousConfidence/High"", ""Malware/X-Agent"", ""MitreATTCK/Execution/ExecutionThroughAPI"", ""ThreatType/Criminal"", ""ThreatType/Targeted"", ""ThreatType/TargetedCrimeware""]",apt,[308],md5,14032097257,SHA1,9b317b68da178fa3e593647a59377bb65e0a8371
,90,,2022-03-21T12:09:31.983Z,,,4565,58550764309,,,,False,apt_md5,,,"{""detail2"": ""imported by user 4508"", ""severity"": ""very-high""}",2022-03-21T12:09:31.983Z,9999-12-31T00:00:00.000Z,,760,,-1,2022-03-21T11:19:40.000Z,2022-03-21T11:21:16.000Z,90,active,"[""Actor/FANCYBEAR"", ""MaliciousConfidence/High"", ""Malware/X-Agent"", ""MitreATTCK/Execution/ExecutionThroughAPI"", ""ThreatType/Criminal"", ""ThreatType/Targeted"", ""ThreatType/TargetedCrimeware""]",apt,[308],md5,14032097237,SHA256,f755bb45721e54234c105108672354bb5eb970da7de8182dc3adfd97c17790ae
,90,,2022-03-21T12:09:31.771Z,,,4565,58550764301,,,,False,apt_md5,,,"{""detail2"": ""imported by user 4508"", ""severity"": ""very-high""}",2022-03-21T12:09:31.771Z,9999-12-31T00:00:00.000Z,,760,,-1,2022-03-21T11:19:40.000Z,2022-03-21T11:21:16.000Z,90,active,"[""Actor/FANCYBEAR"", ""MaliciousConfidence/High"", ""Malware/X-Agent"", ""MitreATTCK/Execution/ExecutionThroughAPI"", ""ThreatType/Criminal"", ""ThreatType/Targeted"", ""ThreatType/TargetedCrimeware""]",apt,[308],md5,14032097222,MD5,a4dadfa628f2586874601d35d6a1c75f
,90,,2022-03-21T12:09:12.237Z,,,4565,58550763741,,,,False,apt_md5,,,"{""detail2"": ""imported by user 4508"", ""severity"": ""very-high""}",2022-03-21T12:09:12.237Z,9999-12-31T00:00:00.000Z,,760,,-1,2022-03-21T11:09:00.000Z,2022-03-21T11:11:17.000Z,90,active,"[""Actor/FANCYBEAR"", ""MaliciousConfidence/High"", ""Malware/X-Agent"", ""MitreATTCK/Execution/ExecutionThroughAPI"", ""ThreatType/Criminal"", ""ThreatType/Targeted"", ""ThreatType/TargetedCrimeware""]",apt,[308],md5,14032096495,SHA256,980d36f3ab3a7b4873d81fdc863da60b6965103d744d770fa535dbf61a5fe8f2
,90,,2022-03-21T12:09:12.199Z,,,4565,58550763740,,,,False,apt_md5,,,"{""detail2"": ""imported by user 4508"", ""severity"": ""very-high""}",2022-03-21T12:09:12.199Z,9999-12-31T00:00:00.000Z,,760,,-1,2022-03-21T11:09:00.000Z,2022-03-21T11:11:17.000Z,90,active,"[""Actor/FANCYBEAR"", ""MaliciousConfidence/High"", ""Malware/X-Agent"", ""MitreATTCK/Execution/ExecutionThroughAPI"", ""ThreatType/Criminal"", ""ThreatType/Targeted"", ""ThreatType/TargetedCrimeware""]",apt,[308],md5,14032096494,MD5,a92b4faf364786ff5f395a3a50313f01
,90,,2022-03-21T12:09:12.160Z,,,4565,58550763739,,,,False,apt_md5,,,"{""detail2"": ""imported by user 4508"", ""severity"": ""very-high""}",2022-03-21T12:09:12.160Z,9999-12-31T00:00:00.000Z,,760,,-1,2022-03-21T11:09:00.000Z,2022-03-21T11:11:17.000Z,90,active,"[""Actor/FANCYBEAR"", ""MaliciousConfidence/High"", ""Malware/X-Agent"", ""MitreATTCK/Execution/ExecutionThroughAPI"", ""ThreatType/Criminal"", ""ThreatType/Targeted"", ""ThreatType/TargetedCrimeware""]",apt,[308],md5,14032096493,SHA1,9b36b97dc83c266c27b7d916919be32660358d54
,90,,2022-03-21T12:09:09.360Z,,,4565,58550763638,,,,False,apt_md5,,,"{""detail2"": ""imported by user 4508"", ""severity"": ""very-high""}",2022-03-21T12:09:09.360Z,9999-12-31T00:00:00.000Z,,760,,-1,2022-03-21T11:08:01.000Z,2022-03-21T11:08:13.000Z,90,active,"[""Actor/FANCYBEAR"", ""MaliciousConfidence/High"", ""Malware/X-Agent"", ""MitreATTCK/Execution/ExecutionThroughAPI"", ""ThreatType/Criminal"", ""ThreatType/Targeted"", ""ThreatType/TargetedCrimeware""]",apt,[308],md5,14032096365,SHA1,960184373364edc819b485a047f5514f510b3b9b
,90,,2022-03-21T12:09:09.322Z,,,4565,58550763637,,,,False,apt_md5,,,"{""detail2"": ""imported by user 4508"", ""severity"": ""very-high""}",2022-03-21T12:09:09.322Z,9999-12-31T00:00:00.000Z,,760,,-1,2022-03-21T11:08:01.000Z,2022-03-21T11:08:13.000Z,90,active,"[""Actor/FANCYBEAR"", ""MaliciousConfidence/High"", ""Malware/X-Agent"", ""MitreATTCK/Execution/ExecutionThroughAPI"", ""ThreatType/Criminal"", ""ThreatType/Targeted"", ""ThreatType/TargetedCrimeware""]",apt,[308],md5,14032096364,MD5,3d7dca95b039d51d6f6f07736ef731ae
,90,,2022-03-21T12:09:09.281Z,,,4565,58550763636,,,,False,apt_md5,,,"{""detail2"": ""imported by user 4508"", ""severity"": ""very-high""}",2022-03-21T12:09:09.281Z,9999-12-31T00:00:00.000Z,,760,,-1,2022-03-21T11:08:01.000Z,2022-03-21T11:08:13.000Z,90,active,"[""Actor/FANCYBEAR"", ""MaliciousConfidence/High"", ""Malware/X-Agent"", ""MitreATTCK/Execution/ExecutionThroughAPI"", ""ThreatType/Criminal"", ""ThreatType/Targeted"", ""ThreatType/TargetedCrimeware""]",apt,[308],md5,14032096363,SHA256,11dc08102a001c194d970b6df1b53c8868edbb3f172ef316bf74398d42b1eae2
,90,,2022-03-21T12:07:33.086Z,,,4565,58550755650,,,,False,apt_md5,,,"{""detail2"": ""imported by user 4508"", ""severity"": ""very-high""}",2022-03-21T12:07:33.086Z,9999-12-31T00:00:00.000Z,,760,,-1,2022-03-21T10:56:32.000Z,2022-03-21T10:57:02.000Z,90,active,"[""Actor/FANCYBEAR"", ""MaliciousConfidence/High"", ""Malware/X-Agent"", ""MitreATTCK/Execution/ExecutionThroughAPI"", ""ThreatType/Criminal"", ""ThreatType/Targeted"", ""ThreatType/TargetedCrimeware""]",apt,[308],md5,14032085490,SHA1,0adfaac65c3ab59a22d43af4da972115187165f2
,90,,2022-03-21T12:07:33.043Z,,,4565,58550755645,,,,False,apt_md5,,,"{""detail2"": ""imported by user 4508"", ""severity"": ""very-high""}",2022-03-21T12:07:33.043Z,9999-12-31T00:00:00.000Z,,760,,-1,2022-03-21T10:56:32.000Z,2022-03-21T10:57:02.000Z,90,active,"[""Actor/FANCYBEAR"", ""MaliciousConfidence/High"", ""Malware/X-Agent"", ""MitreATTCK/Execution/ExecutionThroughAPI"", ""ThreatType/Criminal"", ""ThreatType/Targeted"", ""ThreatType/TargetedCrimeware""]",apt,[308],md5,14032085485,MD5,2fdbd5cc7c17947d6d10428429a1ad49
,90,,2022-03-21T12:07:33.001Z,,,4565,58550755641,,,,False,apt_md5,,,"{""detail2"": ""imported by user 4508"", ""severity"": ""very-high""}",2022-03-21T12:07:33.001Z,9999-12-31T00:00:00.000Z,,760,,-1,2022-03-21T10:56:32.000Z,2022-03-21T10:57:02.000Z,90,active,"[""Actor/FANCYBEAR"", ""MaliciousConfidence/High"", ""Malware/X-Agent"", ""MitreATTCK/Execution/ExecutionThroughAPI"", ""ThreatType/Criminal"", ""ThreatType/Targeted"", ""ThreatType/TargetedCrimeware""]",apt,[308],md5,14032085481,SHA256,315c828a494243f692d5d5368c992aa40d782434a194399d2e6c5ac2faebcb0a
,90,,2022-03-21T10:44:57.935Z,,,4565,58550428797,,,,False,apt_md5,,,"{""detail2"": ""imported by user 4508"", ""severity"": ""very-high""}",2022-03-21T10:44:57.935Z,9999-12-31T00:00:00.000Z,,760,,-1,2022-03-21T10:23:36.000Z,2022-03-21T10:31:17.000Z,90,active,"[""Actor/FANCYBEAR"", ""MaliciousConfidence/High"", ""Malware/X-Agent"", ""MitreATTCK/Execution/ExecutionThroughAPI"", ""ThreatType/Criminal"", ""ThreatType/Targeted"", ""ThreatType/TargetedCrimeware""]",apt,[308],md5,14031700111,MD5,1e43c375776151a95bb47a4e40e43eb9
,90,,2022-03-21T10:44:57.865Z,,,4565,58550428793,,,,False,apt_md5,,,"{""detail2"": ""imported by user 4508"", ""severity"": ""very-high""}",2022-03-21T10:44:57.865Z,9999-12-31T00:00:00.000Z,,760,,-1,2022-03-21T10:23:36.000Z,2022-03-21T10:31:17.000Z,90,active,"[""Actor/FANCYBEAR"", ""MaliciousConfidence/High"", ""Malware/X-Agent"", ""MitreATTCK/Execution/ExecutionThroughAPI"", ""ThreatType/Criminal"", ""ThreatType/Targeted"", ""ThreatType/TargetedCrimeware""]",apt,[308],md5,14031700107,SHA256,571c46713260bfe9867f630b4e45b26d610c20682543b3af161e7602d8a35724
,90,,2022-03-21T10:44:57.554Z,,,4565,58550428772,,,,False,apt_md5,,,"{""detail2"": ""imported by user 4508"", ""severity"": ""very-high""}",2022-03-21T10:44:57.554Z,9999-12-31T00:00:00.000Z,,760,,-1,2022-03-21T10:23:36.000Z,2022-03-21T10:31:17.000Z,90,active,"[""Actor/FANCYBEAR"", ""MaliciousConfidence/High"", ""Malware/X-Agent"", ""MitreATTCK/Execution/ExecutionThroughAPI"", ""ThreatType/Criminal"", ""ThreatType/Targeted"", ""ThreatType/TargetedCrimeware""]",apt,[308],md5,14031700086,SHA1,23d70040ca32f590daabd0a159a81c1fb1c10080
,90,,2022-03-21T10:44:23.247Z,,,4565,58550426203,,,,False,apt_md5,,,"{""detail2"": ""imported by user 4508"", ""severity"": ""very-high""}",2022-03-21T10:44:23.247Z,9999-12-31T00:00:00.000Z,,760,,-1,2022-03-21T10:24:44.000Z,2022-03-21T10:25:55.000Z,90,active,"[""Actor/FANCYBEAR"", ""MaliciousConfidence/High"", ""Malware/X-Agent"", ""MitreATTCK/Execution/ExecutionThroughAPI"", ""ThreatType/Criminal"", ""ThreatType/Targeted"", ""ThreatType/TargetedCrimeware""]",apt,[308],md5,14031697084,SHA256,6c7ee6ab2d06c7f5694f99601223244ee0cabfcb3e42544cd111b066f787206e
,90,,2022-03-21T10:44:23.207Z,,,4565,58550426200,,,,False,apt_md5,,,"{""detail2"": ""imported by user 4508"", ""severity"": ""very-high""}",2022-03-21T10:44:23.207Z,9999-12-31T00:00:00.000Z,,760,,-1,2022-03-21T10:24:44.000Z,2022-03-21T10:25:55.000Z,90,active,"[""Actor/FANCYBEAR"", ""MaliciousConfidence/High"", ""Malware/X-Agent"", ""MitreATTCK/Execution/ExecutionThroughAPI"", ""ThreatType/Criminal"", ""ThreatType/Targeted"", ""ThreatType/TargetedCrimeware""]",apt,[308],md5,14031697081,MD5,f56df1c59d96852cf09c4b3e129cdcc4
,90,,2022-03-21T10:44:23.066Z,,,4565,58550426184,,,,False,apt_md5,,,"{""detail2"": ""imported by user 4508"", ""severity"": ""very-high""}",2022-03-21T10:44:23.066Z,9999-12-31T00:00:00.000Z,,760,,-1,2022-03-21T10:24:44.000Z,2022-03-21T10:25:55.000Z,90,active,"[""Actor/FANCYBEAR"", ""MaliciousConfidence/High"", ""Malware/X-Agent"", ""MitreATTCK/Execution/ExecutionThroughAPI"", ""ThreatType/Criminal"", ""ThreatType/Targeted"", ""ThreatType/TargetedCrimeware""]",apt,[308],md5,14031697065,SHA1,725fb9fc47090f4c45376cd89540ae8d51d5a10a
,90,,2022-03-21T10:43:16.204Z,,,4565,58550421565,,,,False,apt_md5,,,"{""detail2"": ""imported by user 4508"", ""severity"": ""very-high""}",2022-03-21T10:43:16.204Z,9999-12-31T00:00:00.000Z,,760,,-1,2022-03-21T10:09:14.000Z,2022-03-21T10:09:26.000Z,90,active,"[""Actor/FANCYBEAR"", ""MaliciousConfidence/High"", ""Malware/X-Agent"", ""MitreATTCK/Execution/ExecutionThroughAPI"", ""ThreatType/Criminal"", ""ThreatType/Targeted"", ""ThreatType/TargetedCrimeware""]",apt,[308],md5,14031691520,SHA256,517a556c1cda2fa9d0c62eb0c57e38822e82c215c90b2243bd74054a6163fbaa
,90,,2022-03-21T10:43:16.148Z,,,4565,58550421561,,,,False,apt_md5,,,"{""detail2"": ""imported by user 4508"", ""severity"": ""very-high""}",2022-03-21T10:43:16.148Z,9999-12-31T00:00:00.000Z,,760,,-1,2022-03-21T10:09:14.000Z,2022-03-21T10:09:26.000Z,90,active,"[""Actor/FANCYBEAR"", ""MaliciousConfidence/High"", ""Malware/X-Agent"", ""MitreATTCK/Execution/ExecutionThroughAPI"", ""ThreatType/Criminal"", ""ThreatType/Targeted"", ""ThreatType/TargetedCrimeware""]",apt,[308],md5,14031691516,MD5,8a7052be033b85fadfabc88fbe110f12
,90,,2022-03-21T10:43:16.108Z,,,4565,58550421557,,,,False,apt_md5,,,"{""detail2"": ""imported by user 4508"", ""severity"": ""very-high""}",2022-03-21T10:43:16.108Z,9999-12-31T00:00:00.000Z,,760,,-1,2022-03-21T10:09:14.000Z,2022-03-21T10:09:26.000Z,90,active,"[""Actor/FANCYBEAR"", ""MaliciousConfidence/High"", ""Malware/X-Agent"", ""MitreATTCK/Execution/ExecutionThroughAPI"", ""ThreatType/Criminal"", ""ThreatType/Targeted"", ""ThreatType/TargetedCrimeware""]",apt,[308],md5,14031691512,SHA1,1488d3ae5d7e807308721d72a4a164b401895f3a
,90,,2022-03-21T10:42:53.752Z,,,4565,58550419346,,,,False,apt_md5,,,"{""detail2"": ""imported by user 4508"", ""severity"": ""very-high""}",2022-03-21T10:42:53.752Z,9999-12-31T00:00:00.000Z,,760,,-1,2022-03-21T09:38:38.000Z,2022-03-21T10:02:53.000Z,90,active,"[""Actor/FANCYBEAR"", ""MaliciousConfidence/High"", ""Malware/X-Agent"", ""MitreATTCK/Execution/ExecutionThroughAPI"", ""ThreatType/Criminal"", ""ThreatType/Targeted"", ""ThreatType/TargetedCrimeware""]",apt,[308],md5,14031688640,MD5,9730b4a6fcb05a905a15b051fe51d532
,90,,2022-03-21T10:42:53.567Z,,,4565,58550419306,,,,False,apt_md5,,,"{""detail2"": ""imported by user 4508"", ""severity"": ""very-high""}",2022-03-21T10:43:27.099Z,9999-12-31T00:00:00.000Z,,760,,-1,2022-03-21T09:38:38.000Z,2022-03-21T10:02:53.000Z,90,active,"[""Actor/FANCYBEAR"", ""ata_malware_collection"", ""MaliciousConfidence/High"", ""Malware/X-Agent"", ""MitreATTCK/Execution/ExecutionThroughAPI"", ""ThreatType/Criminal"", ""ThreatType/Targeted"", ""ThreatType/TargetedCrimeware""]",apt,[308],md5,14031692464,SHA1,f745bdcf773d079e9c49ae6d03ec3c47c2ce5a9e
,90,,2022-03-21T10:42:53.141Z,,,4565,58550419207,,,,False,apt_md5,,,"{""detail2"": ""imported by user 4508"", ""severity"": ""very-high""}",2022-03-21T10:42:53.141Z,9999-12-31T00:00:00.000Z,,760,,-1,2022-03-21T09:38:38.000Z,2022-03-21T10:02:53.000Z,90,active,"[""Actor/FANCYBEAR"", ""MaliciousConfidence/High"", ""Malware/X-Agent"", ""MitreATTCK/Execution/ExecutionThroughAPI"", ""ThreatType/Criminal"", ""ThreatType/Targeted"", ""ThreatType/TargetedCrimeware""]",apt,[308],md5,14031688486,SHA256,680ae9355cc98646fc21c434217b897c60d73842f37fd347b3ca4c6b4f4ed9f6
,90,,2022-03-21T10:42:45.874Z,,,4565,58550417758,,,,False,apt_md5,,,"{""detail2"": ""imported by user 4508"", ""severity"": ""very-high""}",2022-03-21T10:42:45.874Z,9999-12-31T00:00:00.000Z,,760,,-1,2022-03-21T09:46:08.000Z,2022-03-21T10:01:50.000Z,90,active,"[""Actor/FANCYBEAR"", ""MaliciousConfidence/High"", ""Malware/X-Agent"", ""MitreATTCK/Execution/ExecutionThroughAPI"", ""ThreatType/Criminal"", ""ThreatType/Targeted"", ""ThreatType/TargetedCrimeware""]",apt,[308],md5,14031686792,MD5,386503e349926a025148a40e9266b030
,90,,2022-03-21T10:42:45.254Z,,,4565,58550417600,,,,False,apt_md5,,,"{""detail2"": ""imported by user 4508"", ""severity"": ""very-high""}",2022-03-21T10:42:45.254Z,9999-12-31T00:00:00.000Z,,760,,-1,2022-03-21T09:46:08.000Z,2022-03-21T10:01:50.000Z,90,active,"[""Actor/FANCYBEAR"", ""MaliciousConfidence/High"", ""Malware/X-Agent"", ""MitreATTCK/Execution/ExecutionThroughAPI"", ""ThreatType/Criminal"", ""ThreatType/Targeted"", ""ThreatType/TargetedCrimeware""]",apt,[308],md5,14031686551,SHA256,3412f699e55de15836a1e6db2187f2751daf36e0d79b86c2e9b1b8023972d51c
,90,,2022-03-21T10:42:43.475Z,,,4565,58550417099,,,,False,apt_md5,,,"{""detail2"": ""imported by user 4508"", ""severity"": ""very-high""}",2022-03-21T10:42:43.475Z,9999-12-31T00:00:00.000Z,,760,,-1,2022-03-21T09:46:08.000Z,2022-03-21T10:01:50.000Z,90,active,"[""Actor/FANCYBEAR"", ""MaliciousConfidence/High"", ""Malware/X-Agent"", ""MitreATTCK/Execution/ExecutionThroughAPI"", ""ThreatType/Criminal"", ""ThreatType/Targeted"", ""ThreatType/TargetedCrimeware""]",apt,[308],md5,14031686000,SHA1,8ad34ef41923f65c47f2ace5e7e8ac4be1a5a1cd
,90,,2022-03-21T10:42:12.199Z,,,4565,58550406878,,,,False,apt_md5,,,"{""detail2"": ""imported by user 4508"", ""severity"": ""very-high""}",2022-03-21T10:42:12.199Z,9999-12-31T00:00:00.000Z,,760,,-1,2022-03-21T09:57:53.000Z,2022-03-21T10:01:15.000Z,90,active,"[""Actor/FANCYBEAR"", ""MaliciousConfidence/High"", ""Malware/X-Agent"", ""MitreATTCK/Execution/ExecutionThroughAPI"", ""ThreatType/Criminal"", ""ThreatType/Targeted"", ""ThreatType/TargetedCrimeware""]",apt,[308],md5,14031675447,SHA1,b98488be89021331de3ab8010f5b775dd02a0756
,90,,2022-03-21T10:42:11.272Z,,,4565,58550406606,,,,False,apt_md5,,,"{""detail2"": ""imported by user 4508"", ""severity"": ""very-high""}",2022-03-21T10:42:11.272Z,9999-12-31T00:00:00.000Z,,760,,-1,2022-03-21T09:58:50.000Z,2022-03-21T10:01:15.000Z,90,active,"[""Actor/FANCYBEAR"", ""MaliciousConfidence/High"", ""Malware/X-Agent"", ""MitreATTCK/Execution/ExecutionThroughAPI"", ""ThreatType/Criminal"", ""ThreatType/Targeted"", ""ThreatType/TargetedCrimeware""]",apt,[308],md5,14031675141,MD5,985778fcb33534f77b8a91ee3be8f1ae
,90,,2022-03-21T10:42:11.149Z,,,4565,58550406565,,,,False,apt_md5,,,"{""detail2"": ""imported by user 4508"", ""severity"": ""very-high""}",2022-03-21T10:42:11.149Z,9999-12-31T00:00:00.000Z,,760,,-1,2022-03-21T09:58:50.000Z,2022-03-21T10:01:15.000Z,90,active,"[""Actor/FANCYBEAR"", ""MaliciousConfidence/High"", ""Malware/X-Agent"", ""MitreATTCK/Execution/ExecutionThroughAPI"", ""ThreatType/Criminal"", ""ThreatType/Targeted"", ""ThreatType/TargetedCrimeware""]",apt,[308],md5,14031675095,SHA256,693f8f013266211d26440f079a9c6dc00f86909a2d7faebbdae038368b63c0fc
,90,,2022-03-21T10:42:11.072Z,,,4565,58550406541,,,,False,apt_md5,,,"{""detail2"": ""imported by user 4508"", ""severity"": ""very-high""}",2022-03-21T10:42:11.072Z,9999-12-31T00:00:00.000Z,,760,,-1,2022-03-21T09:57:53.000Z,2022-03-21T10:01:15.000Z,90,active,"[""Actor/FANCYBEAR"", ""MaliciousConfidence/High"", ""Malware/X-Agent"", ""MitreATTCK/Execution/ExecutionThroughAPI"", ""ThreatType/Criminal"", ""ThreatType/Targeted"", ""ThreatType/TargetedCrimeware""]",apt,[308],md5,14031675068,MD5,002a65c514b8f8c1cac5c5b134de8ef7
,90,,2022-03-21T10:42:10.946Z,,,4565,58550406500,,,,False,apt_md5,,,"{""detail2"": ""imported by user 4508"", ""severity"": ""very-high""}",2022-03-21T10:42:10.946Z,9999-12-31T00:00:00.000Z,,760,,-1,2022-03-21T09:58:50.000Z,2022-03-21T10:01:15.000Z,90,active,"[""Actor/FANCYBEAR"", ""MaliciousConfidence/High"", ""Malware/X-Agent"", ""MitreATTCK/Execution/ExecutionThroughAPI"", ""ThreatType/Criminal"", ""ThreatType/Targeted"", ""ThreatType/TargetedCrimeware""]",apt,[308],md5,14031675021,SHA1,8aea3350a9ca7cf05b13fa4bf4f1edbec5ce6555
